metai;vardas;naujagimiu_sk;lytis;pirmavimas
2015;AMALI ;5;Female;4103
2015;AMANPREET ;5;Female;4103
2015;AMAR ;5;Female;4103
2015;AMARYLLIS ;5;Female;4103
2015;AMAYA-ROSE ;5;Female;4103
2015;AMBERLY ;5;Female;4103
2015;AMELIYAH ;5;Female;4103
2015;AMELLIA ;5;Female;4103
2015;AMIEE ;5;Female;4103
2015;AMMAARAH ;5;Female;4103
2015;AMNAH ;5;Female;4103
2015;AMY-LEIGH ;5;Female;4103
2015;AMYRAH ;5;Female;4103
2015;ANAE ;5;Female;4103
2015;ANARA ;5;Female;4103
2015;ANEST ;5;Female;4103
2015;ANETA ;5;Female;4103
2015;ANGELINE ;5;Female;4103
2015;ANI ;5;Female;4103
2015;ANISHKA ;5;Female;4103
2015;ANNA-ROSE ;5;Female;4103
2015;ANNAH ;5;Female;4103
2015;ANNALEE ;5;Female;4103
2015;ANNALEIGH ;5;Female;4103
2015;ANNELIE ;5;Female;4103
2015;ANNMARIE ;5;Female;4103
2015;ANTHEA ;5;Female;4103
2015;ANVIKA ;5;Female;4103
2015;AOIBHE ;5;Female;4103
2015;AOIBHEANN ;5;Female;4103
2015;APOLONIA ;5;Female;4103
2015;ARABELLA-ROSE ;5;Female;4103
2015;ARIBA ;5;Female;4103
2015;ARIFAH ;5;Female;4103
2015;ARLENE ;5;Female;4103
2015;ARMINA ;5;Female;4103
2015;ARRIELLA ;5;Female;4103
2015;ARSEMA ;5;Female;4103
2015;ARSHI ;5;Female;4103
2015;ARUSHI ;5;Female;4103
2015;ARWAA ;5;Female;4103
2015;ASEES ;5;Female;4103
2015;AUREJA ;5;Female;4103
2015;AUTUMN-LILY ;5;Female;4103
2015;AVA-BELLE ;5;Female;4103
2015;AVINA ;5;Female;4103
2015;AWEL ;5;Female;4103
2015;AYALA ;5;Female;4103
2015;AYELET ;5;Female;4103
2015;AYESHAH ;5;Female;4103
2015;AYLA-GRACE ;5;Female;4103
2015;AYLA-MAE ;5;Female;4103
2015;AYLA-MAY ;5;Female;4103
2015;AYSHAH ;5;Female;4103
2015;AZMA ;5;Female;4103
2015;BAILEY-RAE ;5;Female;4103
2015;BARIN ;5;Female;4103
2015;BARLEY ;5;Female;4103
2015;BAYLA ;5;Female;4103
2015;BECCA ;5;Female;4103
2015;BELLA-GRACE ;5;Female;4103
2015;BETHANY-ROSE ;5;Female;4103
2015;BETHLEHEM ;5;Female;4103
2015;BETUL ;5;Female;4103
2015;BEYZA ;5;Female;4103
2015;BHAVIKA ;5;Female;4103
2015;BILLIE-ROSE ;5;Female;4103
2015;BOBBIE-LEIGH ;5;Female;4103
2015;BONNIE-MAY ;5;Female;4103
2015;BORA ;5;Female;4103
2015;BOUX ;5;Female;4103
2015;BRODY ;5;Female;4103
2015;CALEIGH ;5;Female;4103
2015;CALLIE-ROSE ;5;Female;4103
2015;CAMI-LI ;5;Female;4103
2015;CANDY ;5;Female;4103
2015;CAPRICE ;5;Female;4103
2015;CARLIE ;5;Female;4103
2015;CAROL ;5;Female;4103
2015;CATARINA ;5;Female;4103
2015;CATTLEYA ;5;Female;4103
2015;CAYDENCE ;5;Female;4103
2015;CECYLIA ;5;Female;4103
2015;CEMRE ;5;Female;4103
2015;CHARLIE-ROSE ;5;Female;4103
2015;CHIDINMA ;5;Female;4103
2015;CHINAZA ;5;Female;4103
2015;CHINENYE ;5;Female;4103
2015;CLARE ;5;Female;4103
2015;CODI ;5;Female;4103
2015;CODY ;5;Female;4103
2015;CONNIE-ROSE ;5;Female;4103
2015;CONSTANTINA ;5;Female;4103
2015;COOPER ;5;Female;4103
2015;CSENGE ;5;Female;4103
2015;DAMLA ;5;Female;4103
2015;DANEEN ;5;Female;4103
2015;DARCEY-RAE ;5;Female;4103
2015;DARCIA ;5;Female;4103
2015;DAWN ;5;Female;4103
2015;DEETYA ;5;Female;4103
2015;DEIMANTE ;5;Female;4103
2015;DELCIE ;5;Female;4103
2015;DELORES ;5;Female;4103
2015;DELYTH ;5;Female;4103
2015;DENA ;5;Female;4103
2015;DEXIE ;5;Female;4103
2015;DEYA ;5;Female;4103
2015;DHRITI ;5;Female;4103
2015;DIALA ;5;Female;4103
2015;DIMA ;5;Female;4103
2015;DIOR ;5;Female;4103
2015;DIORA ;5;Female;4103
2015;DISHITA ;5;Female;4103
2015;DIYANA ;5;Female;4103
2015;DIYANAH ;5;Female;4103
2015;DOLLIE-RAE ;5;Female;4103
2015;DOLLIE-ROSE ;5;Female;4103
2015;DOLLY-RAE ;5;Female;4103
2015;EADY ;5;Female;4103
2015;ECEM ;5;Female;4103
2015;EDNA ;5;Female;4103
2015;EEVA ;5;Female;4103
2015;EFRATA ;5;Female;4103
2015;EILAH ;5;Female;4103
2015;EILISH ;5;Female;4103
2015;EIMAN ;5;Female;4103
2015;ELEANOR-ROSE ;5;Female;4103
2015;ELEEN ;5;Female;4103
2015;ELENE ;5;Female;4103
2015;ELESHA ;5;Female;4103
2015;ELHAM ;5;Female;4103
2015;ELIS ;5;Female;4103
2015;ELISHEBA ;5;Female;4103
2015;ELISKA ;5;Female;4103
2015;ELIZE ;5;Female;4103
2015;ELLA-JADE ;5;Female;4103
2015;ELLAH ;5;Female;4103
2015;ELLANA ;5;Female;4103
2015;ELLEE ;5;Female;4103
2015;ELLIEMAY ;5;Female;4103
2015;ELLIOTT ;5;Female;4103
2015;ELLISA ;5;Female;4103
2015;ELLIW ;5;Female;4103
2015;ELOUISA ;5;Female;4103
2015;ELSA-MAY ;5;Female;4103
2015;ELSIE-ANN ;5;Female;4103
2015;ELSIE-LOU ;5;Female;4103
2015;ELSIE-LOUISE ;5;Female;4103
2015;EMAYA ;5;Female;4103
2015;EMELY ;5;Female;4103
2015;EMERITA ;5;Female;4103
2015;EMILIANA ;5;Female;4103
2015;EMIRA ;5;Female;4103
2015;EMMA-JANE ;5;Female;4103
2015;EMMA-ROSE ;5;Female;4103
2015;ENIJA ;5;Female;4103
2015;ERIOLUWA ;5;Female;4103
2015;ESME-LOUISE ;5;Female;4103
2015;ESME-RAE ;5;Female;4103
2015;EVAH ;5;Female;4103
2015;EVALINE ;5;Female;4103
2015;EVALYNN ;5;Female;4103
2015;EYSAN ;5;Female;4103
2015;FABIANA ;5;Female;4103
2015;FAIGY ;5;Female;4103
2015;FALISHA ;5;Female;4103
2015;FALON ;5;Female;4103
2015;FARIDAH ;5;Female;4103
2015;FARRYN ;5;Female;4103
2015;FARYAAL ;5;Female;4103
2015;FARZANA ;5;Female;4103
2015;FATUMA ;5;Female;4103
2015;FILIPA ;5;Female;4103
2015;FILZA ;5;Female;4103
2015;FIZZAH ;5;Female;4103
2015;FRAIYA ;5;Female;4103
2015;FRANKI ;5;Female;4103
2015;FRANKIE-LEE ;5;Female;4103
2015;FRANKIE-MAE ;5;Female;4103
2015;FRANKIE-MAI ;5;Female;4103
2015;FREYA-LOUISE ;5;Female;4103
2015;GABIA ;5;Female;4103
2015;GEORGI ;5;Female;4103
2015;GERGANA ;5;Female;4103
2015;GHINA ;5;Female;4103
2015;GIADA ;5;Female;4103
2015;GIGI ;5;Female;4103
2015;GILA ;5;Female;4103
2015;GRACE-MARIE ;5;Female;4103
2015;GRACELYN ;5;Female;4103
2015;GRACIE-ANNE ;5;Female;4103
2015;GRACIE-JO ;5;Female;4103
2015;GURBANI ;5;Female;4103
2015;HAAJAR ;5;Female;4103
2015;HABEEBAH ;5;Female;4103
2015;HADYA ;5;Female;4103
2015;HAFIZA ;5;Female;4103
2015;HAJARA ;5;Female;4103
2015;HAJER ;5;Female;4103
2015;HALLE-MAE ;5;Female;4103
2015;HALLE-RAE ;5;Female;4103
2015;HALLIE-RAE ;5;Female;4103
2015;HALO ;5;Female;4103
2015;HANEEFAH ;5;Female;4103
2015;HANNAH-ROSE ;5;Female;4103
2015;HARKIRAT ;5;Female;4103
2015;HARLYN ;5;Female;4103
2015;HARMANI ;5;Female;4103
2015;HARSHITA ;5;Female;4103
2015;HASANAT ;5;Female;4103
2015;HAWAA ;5;Female;4103
2015;HEIDI-MAE ;5;Female;4103
2015;HELENE ;5;Female;4103
2015;HENNESSY ;5;Female;4103
2015;HENNY ;5;Female;4103
2015;HOLLIE-MAI ;5;Female;4103
2015;HOLLY-MAE ;5;Female;4103
2015;HOLLY-MAY ;5;Female;4103
2015;HUMAIRAH ;5;Female;4103
2015;HUSNAA ;5;Female;4103
2015;IFUNANYA ;5;Female;4103
2015;ILLIANA ;5;Female;4103
2015;IMOGEN-LOUISE ;5;Female;4103
2015;INDI-ROSE ;5;Female;4103
2015;INDIAH ;5;Female;4103
2015;INKA ;5;Female;4103
2015;INSHIRAH ;5;Female;4103
2015;INSIYA ;5;Female;4103
2015;ISABELLA-MAE ;5;Female;4103
2015;ISLA-BEAU ;5;Female;4103
2015;ISSABELLA ;5;Female;4103
2015;IVEY ;5;Female;4103
2015;IVY-LEIGH ;5;Female;4103
2015;IWINOSA ;5;Female;4103
2015;IYLAH-MAE ;5;Female;4103
2015;IZA ;5;Female;4103
2015;JAIMEE ;5;Female;4103
2015;JANIAH ;5;Female;4103
2015;JANNATH ;5;Female;4103
2015;JASNOOR ;5;Female;4103
2015;JASREET ;5;Female;4103
2015;JAYCEE-LEIGH ;5;Female;4103
2015;JEANETTE ;5;Female;4103
2015;JEEYA ;5;Female;4103
2015;JENA ;5;Female;4103
2015;JENIKA ;5;Female;4103
2015;JENISHA ;5;Female;4103
2015;JESSICA-MAE ;5;Female;4103
2015;JESSICA-MAI ;5;Female;4103
2015;JESSIE-MAY ;5;Female;4103
2015;JHENE ;5;Female;4103
2015;JORDYN ;5;Female;4103
2015;JOUD ;5;Female;4103
2015;JOWITA ;5;Female;4103
2015;JUANITA ;5;Female;4103
2015;JUDI ;5;Female;4103
2015;JULES ;5;Female;4103
2015;JUMAIMAH ;5;Female;4103
2015;JUMANAH ;5;Female;4103
2015;JUNAINAH ;5;Female;4103
2015;JUSTYNA ;5;Female;4103
2015;JUWAYRIYA ;5;Female;4103
2015;KACI-MAI ;5;Female;4103
2015;KADIJAH ;5;Female;4103
2015;KAELA ;5;Female;4103
2015;KAIDA ;5;Female;4103
2015;KALAYA ;5;Female;4103
2015;KALEESI ;5;Female;4103
2015;KALEY ;5;Female;4103
2015;KAMI ;5;Female;4103
2015;KARISHMA ;5;Female;4103
2015;KARLEIGH ;5;Female;4103
2015;KASHAF ;5;Female;4103
2015;KASHMALA ;5;Female;4103
2015;KASSANDRA ;5;Female;4103
2015;KATELIN ;5;Female;4103
2015;KATIA ;5;Female;4103
2015;KATIE-LEIGH ;5;Female;4103
2015;KATJA ;5;Female;4103
2015;KAYLA-MAY ;5;Female;4103
2015;KAYNA ;5;Female;4103
2015;KAYRA ;5;Female;4103
2015;KEELA ;5;Female;4103
2015;KEILA ;5;Female;4103
2015;KEITIJA ;5;Female;4103
2015;KENAYA ;5;Female;4103
2015;KENNA ;5;Female;4103
2015;KERIS ;5;Female;4103
2015;KETRIN ;5;Female;4103
2015;KETURAH ;5;Female;4103
2015;KHADIZA ;5;Female;4103
2015;KHANSA ;5;Female;4103
2015;KHIVI ;5;Female;4103
2015;KIARAH ;5;Female;4103
2015;KIMI ;5;Female;4103
2015;KIMMY ;5;Female;4103
2015;KIRAH ;5;Female;4103
2015;KIRSTIE ;5;Female;4103
2015;KIYAH ;5;Female;4103
2015;KIYANNA ;5;Female;4103
2015;KLEO ;5;Female;4103
2015;KUMBA ;5;Female;4103
2015;KYLA-ROSE ;5;Female;4103
2015;LAETITIA ;5;Female;4103
2015;LAINA ;5;Female;4103
2015;LAINIE ;5;Female;4103
2015;LANIA ;5;Female;4103
2015;LANIE ;5;Female;4103
2015;LATAYA ;5;Female;4103
2015;LATISHA ;5;Female;4103
2015;LAURELLE ;5;Female;4103
2015;LAYLA-ANN ;5;Female;4103
2015;LAYLA-JAI ;5;Female;4103
2015;LAYNIE ;5;Female;4103
2015;LEAH-MAY ;5;Female;4103
2015;LEILA-MAY ;5;Female;4103
2015;LELIA ;5;Female;4103
2015;LENNON ;5;Female;4103
2015;LEXI-JAYNE ;5;Female;4103
2015;LEXI-LOU ;5;Female;4103
2015;LEYLAH ;5;Female;4103
2015;LIAN ;5;Female;4103
2015;LIBBY-MAE ;5;Female;4103
2015;LIBBY-ROSE ;5;Female;4103
2015;LIGIA ;5;Female;4103
2015;LILLY-ELLA ;5;Female;4103
2015;LILY-BELLE ;5;Female;4103
2015;LILY-JAYNE ;5;Female;4103
2015;LILY-MARIE ;5;Female;4103
2015;LILYA ;5;Female;4103
2015;LILYMAE ;5;Female;4103
2015;LIVI ;5;Female;4103
2015;LIVIAH ;5;Female;4103
2015;LLEUCU ;5;Female;4103
2015;LLIO ;5;Female;4103
2015;LOLA-BELLE ;5;Female;4103
2015;LOLA-MARIE ;5;Female;4103
2015;LOLITA ;5;Female;4103
2015;LORETA ;5;Female;4103
2015;LOUELLA ;5;Female;4103
2015;LOURDES ;5;Female;4103
2015;LUCHIA ;5;Female;4103
2015;LUCIE-MAE ;5;Female;4103
2015;LUMEN ;5;Female;4103
2015;LUNAR ;5;Female;4103
2015;LYLAH-ROSE ;5;Female;4103
2015;LYLIA ;5;Female;4103
2015;LYRA-ROSE ;5;Female;4103
2015;MAARYA ;5;Female;4103
2015;MABELLE ;5;Female;4103
2015;MACEY-LEIGH ;5;Female;4103
2015;MACIE-MAE ;5;Female;4103
2015;MADILYN ;5;Female;4103
2015;MADISSON ;5;Female;4103
2015;MAHNAZ ;5;Female;4103
2015;MAISIE-JAYNE ;5;Female;4103
2015;MAISIE-MAI ;5;Female;4103
2015;MAITRI ;5;Female;4103
2015;MAIZA ;5;Female;4103
2015;MAIZEE ;5;Female;4103
2015;MALEAH ;5;Female;4103
2015;MANYA ;5;Female;4103
2015;MAPLE ;5;Female;4103
2015;MARANATHA ;5;Female;4103
2015;MARCEY ;5;Female;4103
2015;MARCI ;5;Female;4103
2015;MARGED ;5;Female;4103
2015;MARGHERITA ;5;Female;4103
2015;MARY-KATE ;5;Female;4103
2015;MARYANN ;5;Female;4103
2015;MASSA ;5;Female;4103
2015;MAYARA ;5;Female;4103
2015;MAYBELLE ;5;Female;4103
2015;MAYLIE ;5;Female;4103
2015;MCKAYLA ;5;Female;4103
2015;MEABH ;5;Female;4103
2015;MEAGAN ;5;Female;4103
2015;MEAH ;5;Female;4103
2015;MEDINE ;5;Female;4103
2015;MEGAN-ROSE ;5;Female;4103
2015;MEHRISH ;5;Female;4103
2015;MEIDA ;5;Female;4103
2015;MEIRA ;5;Female;4103
2015;MELA ;5;Female;4103
2015;MELIKE ;5;Female;4103
2015;MELODY-ROSE ;5;Female;4103
2015;MEMPHIS ;5;Female;4103
2015;MENA ;5;Female;4103
2015;MIA-JADE ;5;Female;4103
2015;MIA-JAYNE ;5;Female;4103
2015;MIA-MAE ;5;Female;4103
2015;MIA-RAE ;5;Female;4103
2015;MIABELLA ;5;Female;4103
2015;MICHAELLA ;5;Female;4103
2015;MILLER ;5;Female;4103
2015;MIRABEL ;5;Female;4103
2015;MITZIE ;5;Female;4103
2015;MIYAH-ROSE ;5;Female;4103
2015;MMESOMACHUKWU ;5;Female;4103
2015;MOLLY-MAI ;5;Female;4103
2015;MORENA ;5;Female;4103
2015;MUQADAS ;5;Female;4103
2015;MYAH-ROSE ;5;Female;4103
2015;MYKA ;5;Female;4103
2015;MYLA-MAE ;5;Female;4103
2015;MYLEIGH ;5;Female;4103
2015;NABIHAH ;5;Female;4103
2015;NAEVIA ;5;Female;4103
2015;NAIYAH ;5;Female;4103
2015;NANCY-MAY ;5;Female;4103
2015;NARCISA ;5;Female;4103
2015;NARIYAH ;5;Female;4103
2015;NARJIS ;5;Female;4103
2015;NAYLAA ;5;Female;4103
2015;NAYRA ;5;Female;4103
2015;NEFELI ;5;Female;4103
2015;NEFERTARI ;5;Female;4103
2015;NIVA ;5;Female;4103
2015;NIYLA ;5;Female;4103
2015;NMA ;5;Female;4103
2015;NYASHA ;5;Female;4103
2015;NYRA ;5;Female;4103
2015;OCEAN-ROSE ;5;Female;4103
2015;OCEANE ;5;Female;4103
2015;OLACHI ;5;Female;4103
2015;OLANNA ;5;Female;4103
2015;OLIVIJA ;5;Female;4103
2015;OLUCHI ;5;Female;4103
2015;OMOTARA ;5;Female;4103
2015;ORLA-MAE ;5;Female;4103
2015;ORLAH ;5;Female;4103
2015;OVIYA ;5;Female;4103
2015;OYINKANSOLA ;5;Female;4103
2015;PAIGNTON ;5;Female;4103
2015;PARISHA ;5;Female;4103
2015;PARISHAY ;5;Female;4103
2015;PAULINE ;5;Female;4103
2015;PENDA ;5;Female;4103
2015;PENELOPE-ROSE ;5;Female;4103
2015;PESSY ;5;Female;4103
2015;PEYTON-ROSE ;5;Female;4103
2015;PHOEBE-LEIGH ;5;Female;4103
2015;PIXIE-MAE ;5;Female;4103
2015;POPPY-JO ;5;Female;4103
2015;PURDY ;5;Female;4103
2015;RABIAH ;5;Female;4103
2015;RACHEAL ;5;Female;4103
2015;RAIN ;5;Female;4103
2015;RALUCA ;5;Female;4103
2015;RAMNEEK ;5;Female;4103
2015;RASEEL ;5;Female;4103
2015;RATEEL ;5;Female;4103
2015;RAVENNA ;5;Female;4103
2015;REANNA ;5;Female;4103
2015;RENAYA ;5;Female;4103
2015;REYHANA ;5;Female;4103
2015;RHIANNE ;5;Female;4103
2015;RIMA ;5;Female;4103
2015;RIONA ;5;Female;4103
2015;RISHITA ;5;Female;4103
2015;RITHIKA ;5;Female;4103
2015;ROMEY ;5;Female;4103
2015;ROMILY ;5;Female;4103
2015;RONIKA ;5;Female;4103
2015;RONNIE-MAE ;5;Female;4103
2015;RONNIE-MAY ;5;Female;4103
2015;ROSALEA ;5;Female;4103
2015;ROSALINA ;5;Female;4103
2015;ROSIE-ANN ;5;Female;4103
2015;ROSIE-ANNE ;5;Female;4103
2015;ROWENA ;5;Female;4103
2015;ROXY-LEIGH ;5;Female;4103
2015;RUBIE-MAE ;5;Female;4103
2015;RUBY-LEA ;5;Female;4103
2015;RUKIA ;5;Female;4103
2015;RUMER ;5;Female;4103
2015;RUQAIYYAH ;5;Female;4103
2015;RUQAYAH ;5;Female;4103
2015;RUSHIKA ;5;Female;4103
2015;RUT ;5;Female;4103
2015;RUVARASHE ;5;Female;4103
2015;SABEEHA ;5;Female;4103
2015;SABEEN ;5;Female;4103
2015;SADIE-RAE ;5;Female;4103
2015;SAFOORA ;5;Female;4103
2015;SAHEJ ;5;Female;4103
2015;SAKEENAH ;5;Female;4103
2015;SAMREET ;5;Female;4103
2015;SANTANNA ;5;Female;4103
2015;SAPHIA ;5;Female;4103
2015;SAPPHIRA ;5;Female;4103
2015;SARLOTA ;5;Female;4103
2015;SAVANAH ;5;Female;4103
2015;SAVANNAH-LEIGH ;5;Female;4103
2015;SAWYER ;5;Female;4103
2015;SCARLETT-GRACE ;5;Female;4103
2015;SCARLETTE-ROSE ;5;Female;4103
2015;SEHAR ;5;Female;4103
2015;SHANAI ;5;Female;4103
2015;SHANAY ;5;Female;4103
2015;SHANELLE ;5;Female;4103
2015;SHAYMA ;5;Female;4103
2015;SHIRIN ;5;Female;4103
2015;SIENNA-LEIGH ;5;Female;4103
2015;SIMI ;5;Female;4103
2015;SIONA ;5;Female;4103
2015;SIRAT ;5;Female;4103
2015;SKYE-LOUISE ;5;Female;4103
2015;SKYELA ;5;Female;4103
2015;SKYLA-LEIGH ;5;Female;4103
2015;SKYLAR-RAE ;5;Female;4103
2015;SLOANE ;5;Female;4103
2015;SNEHA ;5;Female;4103
2015;SOPHIE-ANNE ;5;Female;4103
2015;SOPHIE-GRACE ;5;Female;4103
2015;SOPHIE-MAY ;5;Female;4103
2015;SOUMAYA ;5;Female;4103
2015;SOUMYA ;5;Female;4103
2015;SU ;5;Female;4103
2015;SUFIA ;5;Female;4103
2015;SUMAIRA ;5;Female;4103
2015;SUMMAYAH ;5;Female;4103
2015;SUNSHINE ;5;Female;4103
2015;SURIYAH ;5;Female;4103
2015;SURRAYA ;5;Female;4103
2015;SUSANA ;5;Female;4103
2015;SUZANNAH ;5;Female;4103
2015;TABITA ;5;Female;4103
2015;TAISIA ;5;Female;4103
2015;TALEAH ;5;Female;4103
2015;TALLULA ;5;Female;4103
2015;TAMIA ;5;Female;4103
2015;TAMILORE ;5;Female;4103
2015;TAMIRA ;5;Female;4103
2015;TAMIYA ;5;Female;4103
2015;TANSY ;5;Female;4103
2015;TASMIYAH ;5;Female;4103
2015;TATE ;5;Female;4103
2015;TAYLOR-MAE ;5;Female;4103
2015;TAYLOR-ROSE ;5;Female;4103
2015;TELERI ;5;Female;4103
2015;TEMILADE ;5;Female;4103
2015;TENIOLA ;5;Female;4103
2015;TESTIMONY ;5;Female;4103
2015;THAIS ;5;Female;4103
2015;THEA-GRACE ;5;Female;4103
2015;THERESE ;5;Female;4103
2015;THURAYA ;5;Female;4103
2015;TIA-LOUISE ;5;Female;4103
2015;TIGER-LILLY ;5;Female;4103
2015;TILLIE-ROSE ;5;Female;4103
2015;TILLY-ANNE ;5;Female;4103
2015;TUBA ;5;Female;4103
2015;TYANNA ;5;Female;4103
2015;TYLA ;5;Female;4103
2015;UMAIRAH ;5;Female;4103
2015;UMARAH ;5;Female;4103
2015;UZMA ;5;Female;4103
2015;VADA ;5;Female;4103
2015;VANIA ;5;Female;4103
2015;VEDIKA ;5;Female;4103
2015;VENICE ;5;Female;4103
2015;VICTOIRE ;5;Female;4103
2015;VICTORY ;5;Female;4103
2015;VINA ;5;Female;4103
2015;VIOLETA ;5;Female;4103
2015;VIVA ;5;Female;4103
2015;WAJEEHA ;5;Female;4103
2015;WARDA ;5;Female;4103
2015;YASHFA ;5;Female;4103
2015;YING ;5;Female;4103
2015;YLVA ;5;Female;4103
2015;YOCHEVED ;5;Female;4103
2015;ZALA ;5;Female;4103
2015;ZANIYAH ;5;Female;4103
2015;ZARWA ;5;Female;4103
2015;ZEINAB ;5;Female;4103
2015;ZELAL ;5;Female;4103
2015;ZEMIRAH ;5;Female;4103
2015;ZERYA ;5;Female;4103
2015;ZIKRA ;5;Female;4103
2015;ZILAN ;5;Female;4103
2015;ZINA ;5;Female;4103
2015;ZIVAH ;5;Female;4103
2015;ZOJA ;5;Female;4103
2015;ZUBAIDA ;5;Female;4103
2015;ZUHA ;5;Female;4103
2015;ZULAIKHA ;5;Female;4103
2015;ZULEYHA ;5;Female;4103
2015;ZUZA ;5;Female;4103
2015;AAHANA ;4;Female;4736
2015;AAHNA ;4;Female;4736
2015;AALIMAH ;4;Female;4736
2015;AAMAL ;4;Female;4736
2015;AAMANEE ;4;Female;4736
2015;AAMAYA ;4;Female;4736
2015;AARIANA ;4;Female;4736
2015;AARIKA ;4;Female;4736
2015;AARZOO ;4;Female;4736
2015;AAVA ;4;Female;4736
2015;AAYA ;4;Female;4736
2015;ABEER ;4;Female;4736
2015;ADALIA ;4;Female;4736
2015;ADDYSON ;4;Female;4736
2015;ADEL ;4;Female;4736
2015;ADELLE ;4;Female;4736
2015;ADESEWA ;4;Female;4736
2015;ADRIEL ;4;Female;4736
2015;ADWOA ;4;Female;4736
2015;AERITH ;4;Female;4736
2015;AFSAH ;4;Female;4736
2015;AFSANA ;4;Female;4736
2015;AGAMJOT ;4;Female;4736
2015;AGNE ;4;Female;4736
2015;AIMEE-LEIGH ;4;Female;4736
2015;AIMIE ;4;Female;4736
2015;AISLINN ;4;Female;4736
2015;AISSATA ;4;Female;4736
2015;AJLA ;4;Female;4736
2015;AKEELAH ;4;Female;4736
2015;AKOSUA ;4;Female;4736
2015;AKSHARAA ;4;Female;4736
2015;AKVILE ;4;Female;4736
2015;ALANNAH-MAE ;4;Female;4736
2015;ALANTIS ;4;Female;4736
2015;ALARNIE ;4;Female;4736
2015;ALAURA ;4;Female;4736
2015;ALAYLA ;4;Female;4736
2015;ALAYSIA ;4;Female;4736
2015;ALEASHA ;4;Female;4736
2015;ALEEN ;4;Female;4736
2015;ALEXIA-MAE ;4;Female;4736
2015;ALEXYS ;4;Female;4736
2015;ALICE-MAE ;4;Female;4736
2015;ALIN ;4;Female;4736
2015;ALISHAH ;4;Female;4736
2015;ALISHBAH ;4;Female;4736
2015;ALISSE ;4;Female;4736
2015;ALIZ ;4;Female;4736
2015;ALIZAY ;4;Female;4736
2015;ALIZE ;4;Female;4736
2015;ALYSSIA-MAE ;4;Female;4736
2015;AMAARAH ;4;Female;4736
2015;AMAIRAH ;4;Female;4736
2015;AMANAT ;4;Female;4736
2015;AMANDEEP ;4;Female;4736
2015;AMBER-LOUISE ;4;Female;4736
2015;AMBIKA ;4;Female;4736
2015;AMEELAH ;4;Female;4736
2015;AMEIRA ;4;Female;4736
2015;AMELIA-LEIGH ;4;Female;4736
2015;AMELIA-MARIE ;4;Female;4736
2015;AMERIE ;4;Female;4736
2015;AMIERA ;4;Female;4736
2015;AMIKA ;4;Female;4736
2015;AMILIE ;4;Female;4736
2015;AMITY ;4;Female;4736
2015;AMY-GRACE ;4;Female;4736
2015;AMYAH ;4;Female;4736
2015;AMYLIA ;4;Female;4736
2015;ANABETH ;4;Female;4736
2015;ANAGHA ;4;Female;4736
2015;ANAUM ;4;Female;4736
2015;ANCA ;4;Female;4736
2015;ANDRADA ;4;Female;4736
2015;ANDRIA ;4;Female;4736
2015;ANGELIE ;4;Female;4736
2015;ANISE ;4;Female;4736
2015;ANIYAH-ROSE ;4;Female;4736
2015;ANJANA ;4;Female;4736
2015;ANN-MARIE ;4;Female;4736
2015;ANNA-MAE ;4;Female;4736
2015;ANNA-SOPHIA ;4;Female;4736
2015;ANNALEA ;4;Female;4736
2015;ANNEKA ;4;Female;4736
2015;ANNELIESE ;4;Female;4736
2015;ANNORA ;4;Female;4736
2015;ANOKHI ;4;Female;4736
2015;ANVITA ;4;Female;4736
2015;AOIFE-BELLE ;4;Female;4736
2015;APARNA ;4;Female;4736
2015;ARADHANA ;4;Female;4736
2015;ARI ;4;Female;4736
2015;ARIA-MAE ;4;Female;4736
2015;ARIADNA ;4;Female;4736
2015;ARIAL ;4;Female;4736
2015;ARMAANI ;4;Female;4736
2015;ARMELA ;4;Female;4736
2015;ARNIKA ;4;Female;4736
2015;ARYAM ;4;Female;4736
2015;ARYIA ;4;Female;4736
2015;ASAL ;4;Female;4736
2015;ASENATH ;4;Female;4736
2015;ASHIRA ;4;Female;4736
2015;ASHLIE ;4;Female;4736
2015;ASHTON ;4;Female;4736
2015;ASLI ;4;Female;4736
2015;ASTA ;4;Female;4736
2015;ASTRA ;4;Female;4736
2015;ATENE ;4;Female;4736
2015;ATIYAH ;4;Female;4736
2015;ATLANTIS ;4;Female;4736
2015;AUDRA ;4;Female;4736
2015;AUGUST ;4;Female;4736
2015;AURAYA ;4;Female;4736
2015;AVA-JANE ;4;Female;4736
2015;AVAIYA ;4;Female;4736
2015;AVALEE ;4;Female;4736
2015;AVARNI ;4;Female;4736
2015;AVIKA ;4;Female;4736
2015;AWIN ;4;Female;4736
2015;AXELLE ;4;Female;4736
2015;AYANE ;4;Female;4736
2015;AYCA ;4;Female;4736
2015;AYLEEN ;4;Female;4736
2015;AYSU ;4;Female;4736
2015;AYUSHI ;4;Female;4736
2015;AYZAH ;4;Female;4736
2015;AZURA ;4;Female;4736
2015;BAANI ;4;Female;4736
2015;BAILA ;4;Female;4736
2015;BAILEY-MAY ;4;Female;4736
2015;BAKHTAWAR ;4;Female;4736
2015;BALQEES ;4;Female;4736
2015;BALQIS ;4;Female;4736
2015;BANA ;4;Female;4736
2015;BANI ;4;Female;4736
2015;BARIRAH ;4;Female;4736
2015;BAYE ;4;Female;4736
2015;BAYLIE ;4;Female;4736
2015;BEATA ;4;Female;4736
2015;BEATRIS ;4;Female;4736
2015;BEE ;4;Female;4736
